Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;FPP
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;1;0.1545;0.0521071428571429;0.1545
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.2;1;1;0.1525;0.0559;0.1525
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;1;0.3235;0.0776333333333334;0.3235
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.2;2;1;0.158;0.05;0.158
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;1;0.529;0.114816071428571;0.529
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.2;1;1;0.0995;0.0478333333333333;0.0995
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;1;0.2835;0.0693166666666667;0.2835
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.2;2;1;0.13;0.0504857142857143;0.13
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;1;0.48;0.101096428571429;0.48
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.2;1;1;0.11;0.0487333333333333;0.11
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;1;0.2965;0.0798833333333333;0.2965
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.2;2;1;0.126;0.0448857142857143;0.126
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;1;0.5045;0.112117857142857;0.5045
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.2;1;1;0.133;0.0516;0.133
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;1;0.3525;0.0796166666666667;0.3525
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.2;2;1;0.157;0.0502571428571429;0.157
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;1;0.548;0.100669642857143;0.548
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.2;1;1;0.1225;0.0442666666666667;0.1225
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;1;0.3295;0.0771833333333333;0.3295
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.2;2;1;0.173;0.0538142857142857;0.173
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;1;0.5455;0.119207142857143;0.5455
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.2;1;1;0.0925;0.0430666666666667;0.0925
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;1;0.286;0.0709;0.286
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.2;2;1;0.125;0.0455428571428571;0.125
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;1;0.4815;0.102580357142857;0.4815
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.2;1;1;0.115;0.0522666666666667;0.115
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;1;0.301;0.0822;0.301
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.2;2;1;0.129;0.0412714285714286;0.129
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;1;0.526;0.122357142857143;0.526
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.2;1;1;0.1325;0.0541;0.1325
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;1;0.35;0.0770333333333333;0.35
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.2;2;1;0.1595;0.0507714285714286;0.1595
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;1;0.548;0.108726785714286;0.548
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.2;1;1;0.135;0.0474333333333333;0.135
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;1;0.33;0.0785833333333333;0.33
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.2;2;1;0.166;0.0534285714285714;0.166
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;2;1;0.5415;0.122253571428571;0.5415
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.2;1;1;0.1065;0.0479;0.1065
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;1;1;0.3185;0.0785666666666667;0.3185
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.2;2;1;0.1355;0.0511428571428571;0.1355
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;2;1;0.485;0.107819642857143;0.485
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.2;1;1;0.123;0.0527333333333333;0.123
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;1;1;0.292;0.07945;0.292
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.2;2;1;0.141;0.0471428571428571;0.141
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;2;1;0.4745;0.11245;0.4745
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.2;1;1;0.137;0.0489333333333333;0.137
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;1;1;0.3515;0.0757;0.3515
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.2;2;1;0.145;0.0489714285714286;0.145
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;1;0.55;0.109496428571429;0.55
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.2;1;1;0.1335;0.0466666666666667;0.1335
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;1;0.321;0.07865;0.321
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.2;2;1;0.168;0.0503714285714286;0.168
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;1;0.5075;0.113528571428571;0.5075
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.2;1;1;0.101;0.0471;0.101
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;1;0.307;0.0747333333333333;0.307
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.2;2;1;0.123;0.0484571428571429;0.123
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;1;0.491;0.110605357142857;0.491
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.2;1;1;0.1265;0.0572333333333333;0.1265
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;1;0.3255;0.0916;0.3255
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.2;2;1;0.148;0.0504428571428571;0.148
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;1;0.472;0.1201375;0.472
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.2;1;1;0.1335;0.0509666666666667;0.1335
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;1;0.3525;0.0736833333333333;0.3525
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.2;2;1;0.152;0.0490857142857143;0.152
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;1;0.5335;0.104760714285714;0.5335
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;1;0.1485;0.04715;0.1485
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;1;0.2155;0.0494928571428571;0.2155
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;1;0.125;0.047775;0.125
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;1;0.172;0.048;0.172
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;1;0.132;0.04985;0.132
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;1;0.177;0.0448285714285714;0.177
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;1;0.148;0.0514;0.148
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;1;0.1905;0.0505857142857143;0.1905
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;1;0.1285;0.044575;0.1285
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;1;0.2045;0.0522428571428571;0.2045
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;1;0.127;0.0554;0.127
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;1;0.1645;0.0458142857142857;0.1645
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;1;0.115;0.042025;0.115
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;0.18;0.0480571428571429;0.18
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.1475;0.051275;0.1475
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.1915;0.0499571428571429;0.1915
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0.14;0.044325;0.14
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.214;0.0548714285714286;0.214
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;0.123;0.0515;0.123
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;0.1765;0.0536714285714286;0.1765
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;0.117;0.04615;0.117
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;0.1955;0.0555857142857143;0.1955
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.158;0.052275;0.158
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.207;0.0485357142857143;0.207
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.1435;0.048225;0.1435
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.206;0.0504642857142857;0.206
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;0.1075;0.042675;0.1075
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;0.1725;0.0488785714285714;0.1725
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;0.1295;0.0521;0.1295
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;0.19;0.0574857142857143;0.19
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.147;0.0441;0.147
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;0.1795;0.0414;0.1795
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.3;1;1;0.151;0.0508;0.151
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;1;0.349;0.0795333333333333;0.349
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.3;2;1;0.198;0.0512428571428571;0.198
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;1;0.5705;0.113360714285714;0.5705
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.3;1;1;0.1105;0.0466;0.1105
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;1;0.309;0.0757166666666667;0.309
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.3;2;1;0.1615;0.0499428571428572;0.1615
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;1;0.5155;0.102208928571429;0.5155
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.3;1;1;0.1285;0.0491666666666667;0.1285
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;1;0.3085;0.0788333333333333;0.3085
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.3;2;1;0.1775;0.0513;0.1775
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;1;0.5535;0.124858928571429;0.5535
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.3;1;1;0.137;0.0503;0.137
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;1;0.3745;0.0800833333333333;0.3745
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.3;2;1;0.182;0.0510714285714286;0.182
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;1;0.582;0.100558928571429;0.582
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.3;1;1;0.148;0.0501;0.148
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;1;0.342;0.0785166666666667;0.342
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.3;2;1;0.207;0.0531142857142857;0.207
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;1;0.5805;0.113633928571429;0.5805
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.3;1;1;0.1225;0.0538333333333333;0.1225
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;1;0.31;0.0713;0.31
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.3;2;1;0.168;0.0564428571428571;0.168
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;1;0.5235;0.108128571428571;0.5235
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.3;1;1;0.1245;0.0471666666666667;0.1245
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;1;0.3155;0.0830666666666667;0.3155
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;0.158;0.0469857142857143;0.158
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;0.538;0.119971428571429;0.538
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.1545;0.0505333333333333;0.1545
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.35;0.0698166666666667;0.35
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.1855;0.0512285714285714;0.1855
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.5815;0.0998107142857143;0.5815
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0.133;0.0426333333333333;0.133
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0.3425;0.0840166666666667;0.3425
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.193;0.0520142857142857;0.193
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.5505;0.116376785714286;0.5505
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;0.1145;0.0499333333333333;0.1145
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;0.321;0.0813;0.321
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;0.16;0.0533285714285714;0.16
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;0.528;0.104280357142857;0.528
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;0.126;0.0450333333333333;0.126
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;0.3105;0.0796333333333333;0.3105
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;0.172;0.0500142857142857;0.172
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;0.54;0.125039285714286;0.54
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.1555;0.0559;0.1555
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.347;0.0720666666666667;0.347
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.1955;0.0529285714285714;0.1955
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.58;0.102482142857143;0.58
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.1515;0.0490333333333333;0.1515
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.336;0.07815;0.336
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.1935;0.0506571428571429;0.1935
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.5805;0.126844642857143;0.5805
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;0.117;0.0492666666666667;0.117
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;0.294;0.06945;0.294
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;0.144;0.0466;0.144
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;0.511;0.106591071428571;0.511
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;0.133;0.0532333333333333;0.133
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;0.2925;0.0867833333333334;0.2925
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;0.1725;0.0525285714285714;0.1725
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;0.5285;0.119010714285714;0.5285
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.145;0.0541;0.145
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.3535;0.0735833333333333;0.3535
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;0.195;0.0509714285714286;0.195
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;0.5795;0.102525;0.5795
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.1;1;1;0.1665;0.0788333333333333;0.1665
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.1;2;1;0.245;0.0843214285714286;0.245
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.1;1;1;0.1965;0.076;0.1965
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.1;2;1;0.275;0.0806071428571429;0.275
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.1;1;1;0.18;0.08925;0.18
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.1;2;1;0.249;0.0902142857142857;0.249
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.1;1;1;0.181;0.0639166666666667;0.181
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.1;2;1;0.2925;0.0798571428571429;0.2925
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.1;1;1;0.17;0.0869166666666667;0.17
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.1;2;1;0.244;0.0897142857142857;0.244
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.1;1;1;0.1885;0.07275;0.1885
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.1;2;1;0.2825;0.0833928571428571;0.2825
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.1;1;1;0.1855;0.0965833333333333;0.1855
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.1;2;1;0.241;0.09075;0.241
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.1;1;1;0.1905;0.0661666666666667;0.1905
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.1;2;1;0.309;0.0905;0.309
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.1;1;1;0.154;0.0740833333333333;0.154
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.1;2;1;0.26;0.0958928571428571;0.26
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.1;1;1;0.1985;0.0728333333333333;0.1985
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.1;2;1;0.303;0.0895357142857143;0.303
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.1;1;1;0.1635;0.0793333333333333;0.1635
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.1;2;1;0.2375;0.0938928571428571;0.2375
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.1;1;1;0.208;0.0780833333333333;0.208
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.1;2;1;0.2765;0.0792142857142857;0.2765
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.1;1;1;0.1715;0.0839166666666667;0.1715
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.1;2;1;0.2495;0.0974285714285714;0.2495
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.1;1;1;0.1865;0.06875;0.1865
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.1;2;1;0.3005;0.08725;0.3005
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.1;1;1;0.158;0.0799166666666667;0.158
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.1;2;1;0.236;0.0978214285714286;0.236
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.1;1;1;0.201;0.071;0.201
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.1;2;1;0.2905;0.0821785714285714;0.2905
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.2;1;1;0.1815;0.08125;0.1815
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.2;2;1;0.284;0.0869285714285714;0.284
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.2;1;1;0.2375;0.0831666666666667;0.2375
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;FALSE;0.2;2;1;0.305;0.0749285714285714;0.305
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.2;1;1;0.187;0.08625;0.187
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;FALSE;0.2;2;1;0.2725;0.0857142857142857;0.2725
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.2;1;1;0.2125;0.07475;0.2125
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;FALSE;0.2;2;1;0.3265;0.0890714285714286;0.3265
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.2;1;1;0.1835;0.0858333333333333;0.1835
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;FALSE;0.2;2;1;0.253;0.0853571428571429;0.253
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.2;1;1;0.233;0.081;0.233
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;FALSE;0.2;2;1;0.3165;0.0854285714285714;0.3165
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.2;1;1;0.176;0.0838333333333333;0.176
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;FALSE;0.2;2;1;0.2695;0.08825;0.2695
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.2;1;1;0.226;0.08325;0.226
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;FALSE;0.2;2;1;0.2975;0.07425;0.2975
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.2;1;1;0.179;0.08225;0.179
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;FALSE;0.2;2;1;0.2665;0.0826428571428571;0.2665
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.2;1;1;0.2085;0.075;0.2085
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;FALSE;0.2;2;1;0.301;0.0768214285714286;0.301
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.2;1;1;0.1695;0.0748333333333333;0.1695
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;FALSE;0.2;2;1;0.2895;0.100857142857143;0.2895
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.2;1;1;0.209;0.07125;0.209
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;FALSE;0.2;2;1;0.302;0.0753928571428571;0.302
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.2;1;1;0.181;0.08125;0.181
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;FALSE;0.2;2;1;0.263;0.0846071428571429;0.263
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.2;1;1;0.2065;0.0733333333333333;0.2065
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;FALSE;0.2;2;1;0.2985;0.08;0.2985
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.2;1;1;0.1825;0.0815833333333333;0.1825
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;FALSE;0.2;2;1;0.2585;0.0861071428571429;0.2585
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.2;1;1;0.2075;0.07325;0.2075
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;FALSE;0.2;2;1;0.2915;0.0825714285714286;0.2915
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;FALSE;0.3;1;1;0.192;0.0779166666666667;0.192
