Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;Pr
Main = FALSE;HCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;1;0.25;0.103571428571429;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;1;0.75;0.180952380952381;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;1;0;0;0
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;1;0.25;0.0266666666666667;0.25
Main = FALSE;HCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;1;0.5;0.0571428571428571;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;1;0.75;0.136507936507937;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;1;1;0.366666666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;1;1;0.27;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;1;1;0.532142857142857;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;1;1;0.485714285714286;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;1;1;0.416666666666667;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;1;1;0.256666666666667;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;1;1;0.407142857142857;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;1;1;0.565079365079365;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;1;0.25;0.0833333333333333;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;1;0.5;0.0966666666666667;0.5
Main = FALSE;HCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;1;0.25;0.0142857142857143;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;1;0.5;0.134920634920635;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;1;0.5;0.158333333333333;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;1;0.5;0.04;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;1;0.75;0.264285714285714;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;1;0.75;0.123809523809524;0.75
Main = FALSE;HCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;1;1;0.433333333333333;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;1;1;0.446666666666667;1
Main = FALSE;HCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;1;1;0.453571428571429;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;1;1;0.546031746031746;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;1;1;0.45;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;1;1;0.306666666666667;1
Main = FALSE;HCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;1;1;0.428571428571429;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;1;1;0.385714285714286;1
Main = FALSE;HCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;1;0.5;0.0166666666666667;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;1;0;0;0
Main = FALSE;HCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;1;0.5;0.0857142857142857;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;1;0.5;0.0333333333333333;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;1;0.75;0.366666666666667;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;1;0.5;0.0766666666666667;0.5
Main = FALSE;HCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;1;0.5;0.0178571428571429;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;1;0.5;0.0428571428571429;0.5
Main = FALSE;HCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;1;1;0.45;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;1;1;0.423333333333333;1
Main = FALSE;HCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;1;0.464285714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;1;1;0.525396825396825;1
Main = FALSE;HCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;1;1;0.533333333333333;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;1;1;0.45;1
Main = FALSE;HCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;1;1;0.485714285714286;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;1;1;0.614285714285714;1
Main = FALSE;HCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.25;0.00833333333333333;0.25
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;1;0.25;0.0533333333333333;0.25
Main = FALSE;HCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.75;0.0785714285714286;0.75
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;1;0.75;0.0547619047619048;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0.25;0.0166666666666667;0.25
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;1;0;0;0
Main = FALSE;HCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.5;0.0928571428571428;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;1;0.75;0.25;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;1;0.425;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;1;1;0.56;1
Main = FALSE;HCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;1;0.514285714285714;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;1;1;0.588888888888889;1
Main = FALSE;HCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;1;0.566666666666667;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;1;1;0.433333333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;1;0.460714285714286;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;1;1;0.603968253968254;1
Main = FALSE;HCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.5;0.15;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;1;0.75;0.143333333333333;0.75
Main = FALSE;HCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.5;0.214285714285714;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;1;0.75;0.100793650793651;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.5;0.075;0.5
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;1;0.75;0.223333333333333;0.75
Main = FALSE;HCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.75;0.192857142857143;0.75
Main = FALSE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;1;0.75;0.136507936507937;0.75
Main = FALSE;HCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;1;0.491666666666667;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;1;1;0.45;1
Main = FALSE;HCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;1;0.492857142857143;1
Main = FALSE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;1;1;0.60952380952381;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;1;0.458333333333333;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;1;1;0.543333333333333;1
Main = FALSE;HCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;1;0.496428571428571;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;1;1;0.607142857142857;1
Main = FALSE;HCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.5;0.0666666666666667;0.5
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;1;0.25;0.00666666666666667;0.25
Main = FALSE;HCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;1;0.075;1
Main = FALSE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;1;0.75;0.0611111111111111;0.75
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.25;0.239285714285714;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.25;0.15;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.25;0.05;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.25;0.0714285714285714;0.25
Main = FALSE;CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.5;0.332142857142857;0.5
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.25;0.15;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.25;0.2125;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.25;0.242857142857143;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.25;0.0428571428571429;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.5;0.4;0.5
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.25;0.0944444444444444;0.25
Main = FALSE;CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.25;0.0142857142857143;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.25;0.025;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.25;0.142857142857143;0.25
Main = FALSE;CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.25;0.0468253968253968;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.25;0.15;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.25;0.1;0.25
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.5;0.0785714285714286;0.5
Main = FALSE;CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.25;0.2;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.25;0.0277777777777778;0.25
Main = FALSE;CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.5;0.0658730158730159;0.5
Main = FALSE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.25;0.05;0.25
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.75;0.0416666666666667;0.75
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;1;0.25;0.1;0.25
Main = FALSE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.75;0.0185714285714286;0.75
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;1;0.5;0.15;0.5
Main = FALSE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.5;0.266666666666667;0.5
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;1;0.5;0.0333333333333333;0.5
Main = FALSE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.75;0.100714285714286;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;1;0.5;0.00625;0.5
Main = FALSE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.75;0.166666666666667;0.75
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;1;0.75;0.158333333333333;0.75
Main = FALSE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.5;0.117;0.5
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;1;0.5;0.06875;0.5
Main = FALSE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.25;0.05;0.25
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.75;0.15;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;1;0.25;0.025;0.25
Main = FALSE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;1;0.232714285714286;1
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;1;0.75;0.0785714285714286;0.75
Main = FALSE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.25;0.233333333333333;0.25
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;1;0.25;0.0333333333333333;0.25
Main = FALSE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.5;0.032;0.5
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;1;0.5;0.0232142857142857;0.5
Main = FALSE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.5;0.0625;0.5
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;1;0.75;0.125;0.75
Main = FALSE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.5;0.191428571428571;0.5
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;1;0.25;0.0196428571428571;0.25
Main = FALSE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;1;0.383333333333333;1
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;1;0.25;0.25;0.25
Main = FALSE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.25;0.107142857142857;0.25
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;1;0.103857142857143;1
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;1;0.75;0.191964285714286;0.75
Main = FALSE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.5;0.0541666666666667;0.5
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;1;0.25;0.0333333333333333;0.25
Main = FALSE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;0.75;0.141857142857143;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;1;1;0.147321428571429;1
Main = FALSE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.25;0.05;0.25
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.25;0.0333333333333333;0.25
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;1;0.5;0.308333333333333;0.5
Main = FALSE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.25;0.0214285714285714;0.25
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;1;0.25;0.0125;0.25
Main = FALSE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;1;0.0458333333333333;1
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;0.75;0.132142857142857;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;1;1;0.14375;1
Main = FALSE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.5;0.2;0.5
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.5;0.0583333333333333;0.5
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;1;0.75;0.075;0.75
Main = FALSE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;1;0.339857142857143;1
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;1;0.5;0.430357142857143;0.5
Main = FALSE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0.75;0.166666666666667;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.75;0.0572857142857143;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;1;0.75;0.0526785714285714;0.75
Main = FALSE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.5;0.025;0.5
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;1;0.25;0.0166666666666667;0.25
Main = FALSE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;1;0.143428571428571;1
Main = FALSE;HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;1;0.75;0.2125;0.75
Main = FALSE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0.25;0.0166666666666667;0.25
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.5;0.288428571428571;0.5
Main = FALSE;HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;1;0.25;0.0857142857142857;0.25
Main = FALSE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;1;0.104166666666667;1
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;1;0.75;0.175;0.75
Main = FALSE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.25;0.05;0.25
Main = FALSE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;1;0.280714285714286;1
Main = FALSE;HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;1;0.75;0.585714285714286;0.75
Main = FALSE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.25;0.0666666666666667;0.25
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.25;0.025;0.25
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;1;0.5;0.0666666666666667;0.5
Main = FALSE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0;0;0
Main = FALSE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.75;0.106;0.75
Main = FALSE;HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;1;0.25;0.00357142857142857;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;1;0;0;0
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;1;0.25;0.0357142857142857;0.25
Main = FALSE;CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;1;0.25;0.0107142857142857;0.25
Main = FALSE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;1;0;0;0
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;1;0.5;0.125;0.5
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;1;0.25;0.128571428571429;0.25
Main = FALSE;CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;1;0;0;0
Main = FALSE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;1;0.25;0.0531746031746032;0.25
Main = FALSE;CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;1;0;0;0
